"No.","Time","Source","Destination","Protocol","Length","Info"
"2272","2019-02-26 23:51:09.820941","117.18.237.70","192.168.1.4","TLSv1.3","1474","Application Data, Application Data"
"2273","2019-02-26 23:51:09.821096","192.168.1.4","117.18.237.70","TCP","54","55059  >  443 [ACK] Seq=3814 Ack=710225 Win=237056 Len=0"
"2274","2019-02-26 23:51:09.821649","117.18.237.70","192.168.1.4","TCP","1474","443  >  55059 [ACK] Seq=710225 Ack=3814 Win=150528 Len=1420 [TCP segment of a reassembled PDU]"
"2275","2019-02-26 23:51:09.823008","117.18.237.70","192.168.1.4","TLSv1.3","1474","Application Data, Application Data"
"2276","2019-02-26 23:51:09.823103","192.168.1.4","117.18.237.70","TCP","54","55059  >  443 [ACK] Seq=3814 Ack=713065 Win=237056 Len=0"
"2277","2019-02-26 23:51:09.823719","117.18.237.70","192.168.1.4","TCP","1474","443  >  55059 [ACK] Seq=713065 Ack=3814 Win=150528 Len=1420 [TCP segment of a reassembled PDU]"
"2278","2019-02-26 23:51:09.824315","172.217.160.164","192.168.1.4","UDP","74","443  >  57815 Len=32"
"2279","2019-02-26 23:51:09.825301","117.18.237.70","192.168.1.4","TLSv1.3","1474","Application Data, Application Data"
"2280","2019-02-26 23:51:09.825400","192.168.1.4","117.18.237.70","TCP","54","55059  >  443 [ACK] Seq=3814 Ack=715905 Win=237056 Len=0"
"2281","2019-02-26 23:51:09.825926","117.18.237.70","192.168.1.4","TCP","1474","443  >  55059 [ACK] Seq=715905 Ack=3814 Win=150528 Len=1420 [TCP segment of a reassembled PDU]"
"2282","2019-02-26 23:51:09.827271","117.18.237.70","192.168.1.4","TLSv1.3","1474","Application Data, Application Data"
"2283","2019-02-26 23:51:09.827372","192.168.1.4","117.18.237.70","TCP","54","55059  >  443 [ACK] Seq=3814 Ack=718745 Win=237056 Len=0"
"2284","2019-02-26 23:51:09.827974","117.18.237.70","192.168.1.4","TCP","1474","443  >  55059 [ACK] Seq=718745 Ack=3814 Win=150528 Len=1420 [TCP segment of a reassembled PDU]"
"2285","2019-02-26 23:51:09.829296","117.18.237.70","192.168.1.4","TLSv1.3","1474","Application Data, Application Data"
"2286","2019-02-26 23:51:09.829413","192.168.1.4","117.18.237.70","TCP","54","55059  >  443 [ACK] Seq=3814 Ack=721585 Win=237056 Len=0"
"2287","2019-02-26 23:51:09.830240","117.18.237.70","192.168.1.4","TLSv1.3","1474","Application Data, Application Data"
"2288","2019-02-26 23:51:09.831598","117.18.237.70","192.168.1.4","TCP","1474","443  >  55059 [PSH, ACK] Seq=723005 Ack=3814 Win=150528 Len=1420 [TCP segment of a reassembled PDU]"
"2289","2019-02-26 23:51:09.831703","192.168.1.4","117.18.237.70","TCP","54","55059  >  443 [ACK] Seq=3814 Ack=724425 Win=237056 Len=0"
"2290","2019-02-26 23:51:09.832134","117.18.237.70","192.168.1.4","TLSv1.3","1474","Application Data, Application Data"
"2291","2019-02-26 23:51:09.833788","117.18.237.70","192.168.1.4","TCP","1474","443  >  55059 [PSH, ACK] Seq=725845 Ack=3814 Win=150528 Len=1420 [TCP segment of a reassembled PDU]"
"2292","2019-02-26 23:51:09.833896","192.168.1.4","117.18.237.70","TCP","54","55059  >  443 [ACK] Seq=3814 Ack=727265 Win=237056 Len=0"
"2293","2019-02-26 23:51:09.834379","117.18.237.70","192.168.1.4","TCP","1474","443  >  55059 [ACK] Seq=727265 Ack=3814 Win=150528 Len=1420 [TCP segment of a reassembled PDU]"
"2294","2019-02-26 23:51:09.835750","117.18.237.70","192.168.1.4","TLSv1.3","1474","Application Data, Application Data"
"2295","2019-02-26 23:51:09.835846","192.168.1.4","117.18.237.70","TCP","54","55059  >  443 [ACK] Seq=3814 Ack=730105 Win=237056 Len=0"
"2296","2019-02-26 23:51:09.836403","117.18.237.70","192.168.1.4","TCP","1474","443  >  55059 [ACK] Seq=730105 Ack=3814 Win=150528 Len=1420 [TCP segment of a reassembled PDU]"
"2297","2019-02-26 23:51:09.837819","117.18.237.70","192.168.1.4","TCP","1474","443  >  55059 [PSH, ACK] Seq=731525 Ack=3814 Win=150528 Len=1420 [TCP segment of a reassembled PDU]"
"2298","2019-02-26 23:51:09.837997","192.168.1.4","117.18.237.70","TCP","54","55059  >  443 [ACK] Seq=3814 Ack=732945 Win=237056 Len=0"
"2299","2019-02-26 23:51:09.838699","117.18.237.70","192.168.1.4","TCP","1474","443  >  55059 [ACK] Seq=732945 Ack=3814 Win=150528 Len=1420 [TCP segment of a reassembled PDU]"
"2300","2019-02-26 23:51:09.840292","117.18.237.70","192.168.1.4","TCP","1474","443  >  55059 [PSH, ACK] Seq=734365 Ack=3814 Win=150528 Len=1420 [TCP segment of a reassembled PDU]"
"2301","2019-02-26 23:51:09.840416","192.168.1.4","117.18.237.70","TCP","54","55059  >  443 [ACK] Seq=3814 Ack=735785 Win=476928 Len=0"
"2302","2019-02-26 23:51:09.840863","117.18.237.70","192.168.1.4","TCP","1474","443  >  55059 [ACK] Seq=735785 Ack=3814 Win=150528 Len=1420 [TCP segment of a reassembled PDU]"
"2303","2019-02-26 23:51:09.841946","117.18.237.70","192.168.1.4","TCP","1474","443  >  55059 [PSH, ACK] Seq=737205 Ack=3814 Win=150528 Len=1420 [TCP segment of a reassembled PDU]"
"2304","2019-02-26 23:51:09.842036","192.168.1.4","117.18.237.70","TCP","54","55059  >  443 [ACK] Seq=3814 Ack=738625 Win=476928 Len=0"
"2305","2019-02-26 23:51:09.843452","117.18.237.70","192.168.1.4","TCP","1474","443  >  55059 [ACK] Seq=738625 Ack=3814 Win=150528 Len=1420 [TCP segment of a reassembled PDU]"
"2306","2019-02-26 23:51:09.844223","117.18.237.70","192.168.1.4","TCP","1474","443  >  55059 [PSH, ACK] Seq=740045 Ack=3814 Win=150528 Len=1420 [TCP segment of a reassembled PDU]"
"2307","2019-02-26 23:51:09.844319","192.168.1.4","117.18.237.70","TCP","54","55059  >  443 [ACK] Seq=3814 Ack=741465 Win=476928 Len=0"
"2308","2019-02-26 23:51:09.844913","117.18.237.70","192.168.1.4","TCP","1474","443  >  55059 [ACK] Seq=741465 Ack=3814 Win=150528 Len=1420 [TCP segment of a reassembled PDU]"
"2309","2019-02-26 23:51:09.846488","117.18.237.70","192.168.1.4","TCP","1474","443  >  55059 [PSH, ACK] Seq=742885 Ack=3814 Win=150528 Len=1420 [TCP segment of a reassembled PDU]"
"2310","2019-02-26 23:51:09.846582","192.168.1.4","117.18.237.70","TCP","54","55059  >  443 [ACK] Seq=3814 Ack=744305 Win=476928 Len=0"
"2311","2019-02-26 23:51:09.847199","117.18.237.70","192.168.1.4","TCP","1474","443  >  55059 [ACK] Seq=744305 Ack=3814 Win=150528 Len=1420 [TCP segment of a reassembled PDU]"
"2312","2019-02-26 23:51:09.848567","117.18.237.70","192.168.1.4","TLSv1.3","1474","Application Data, Application Data, Application Data"
"2313","2019-02-26 23:51:09.848574","117.18.237.70","192.168.1.4","TLSv1.3","923","Application Data"
"2314","2019-02-26 23:51:09.848670","192.168.1.4","117.18.237.70","TCP","54","55059  >  443 [ACK] Seq=3814 Ack=748014 Win=476928 Len=0"
"2315","2019-02-26 23:51:09.849070","172.217.160.164","192.168.1.4","UDP","64","443  >  57815 Len=22"
"2316","2019-02-26 23:51:09.850483","104.244.42.1","192.168.1.4","TCP","1474","[TCP Retransmission] 443  >  55057 [ACK] Seq=56535 Ack=1746 Win=32512 Len=1420"
"2317","2019-02-26 23:51:09.850631","192.168.1.4","104.244.42.1","TCP","54","55057  >  443 [ACK] Seq=1746 Ack=68426 Win=144640 Len=0"
"2318","2019-02-26 23:51:09.851771","192.168.1.4","172.217.160.164","UDP","71","57815  >  443 Len=29"
"2319","2019-02-26 23:51:10.069736","192.168.1.4","117.18.237.70","TLSv1.3","146","Application Data"
"2320","2019-02-26 23:51:10.076602","192.168.1.4","117.18.237.70","TLSv1.3","144","Application Data"
"2321","2019-02-26 23:51:10.078025","192.168.1.4","117.18.237.70","TLSv1.3","145","Application Data"
"2322","2019-02-26 23:51:10.078910","192.168.1.4","117.18.237.70","TLSv1.3","123","Application Data"
"2323","2019-02-26 23:51:10.145038","117.18.237.70","192.168.1.4","TLSv1.3","944","Application Data, Application Data, Application Data"
"2324","2019-02-26 23:51:10.152824","117.18.237.70","192.168.1.4","TLSv1.3","1474","Application Data, Application Data"
"2325","2019-02-26 23:51:10.152970","192.168.1.4","117.18.237.70","TCP","54","55059  >  443 [ACK] Seq=4156 Ack=750324 Win=476928 Len=0"
"2326","2019-02-26 23:51:10.153413","117.18.237.70","192.168.1.4","TCP","1474","443  >  55059 [ACK] Seq=750324 Ack=3996 Win=150528 Len=1420 [TCP segment of a reassembled PDU]"
"2327","2019-02-26 23:51:10.153492","192.168.1.4","117.18.237.70","TCP","54","55059  >  443 [ACK] Seq=4156 Ack=751744 Win=476928 Len=0"
"2328","2019-02-26 23:51:10.154703","117.18.237.70","192.168.1.4","TLSv1.3","1121","Application Data"
"2329","2019-02-26 23:51:10.154782","192.168.1.4","117.18.237.70","TCP","54","55059  >  443 [ACK] Seq=4156 Ack=752811 Win=475904 Len=0"
"2330","2019-02-26 23:51:10.155275","117.18.237.70","192.168.1.4","TLSv1.3","1474","Application Data, Application Data"
"2331","2019-02-26 23:51:10.155353","192.168.1.4","117.18.237.70","TCP","54","55059  >  443 [ACK] Seq=4156 Ack=754231 Win=476928 Len=0"
"2332","2019-02-26 23:51:10.156732","117.18.237.70","192.168.1.4","TLSv1.3","1474","Application Data"
"2333","2019-02-26 23:51:10.156826","192.168.1.4","117.18.237.70","TCP","54","55059  >  443 [ACK] Seq=4156 Ack=755651 Win=476928 Len=0"
"2334","2019-02-26 23:51:10.157507","117.18.237.70","192.168.1.4","TLSv1.3","1342","Application Data, Application Data, Application Data"
"2335","2019-02-26 23:51:10.200457","192.168.1.4","117.18.237.70","TCP","54","55059  >  443 [ACK] Seq=4156 Ack=756939 Win=475648 Len=0"
"2336","2019-02-26 23:51:10.223957","192.168.1.4","117.18.237.70","TLSv1.3","151","Application Data"
"2337","2019-02-26 23:51:10.226589","192.168.1.4","117.18.237.70","TLSv1.3","143","Application Data"
"2338","2019-02-26 23:51:10.231908","192.168.1.4","117.18.237.70","TLSv1.3","137","Application Data"
"2339","2019-02-26 23:51:10.241832","192.168.1.4","117.18.237.70","TLSv1.3","155","Application Data"
"2340","2019-02-26 23:51:10.254390","192.168.1.4","117.18.237.70","TLSv1.3","155","Application Data"
"2341","2019-02-26 23:51:10.263609","192.168.1.4","117.18.237.70","TLSv1.3","154","Application Data"
"2342","2019-02-26 23:51:10.271922","192.168.1.4","117.18.237.70","TLSv1.3","128","Application Data"
"2343","2019-02-26 23:51:10.279132","192.168.1.4","117.18.237.70","TLSv1.3","154","Application Data"
"2344","2019-02-26 23:51:10.286551","192.168.1.4","117.18.237.70","TLSv1.3","154","Application Data"
"2345","2019-02-26 23:51:10.293410","192.168.1.4","117.18.237.70","TLSv1.3","156","Application Data"
"2346","2019-02-26 23:51:10.302726","192.168.1.4","117.18.237.70","TLSv1.3","155","Application Data"
"2347","2019-02-26 23:51:10.303655","117.18.237.70","192.168.1.4","TLSv1.3","1474","Application Data, Application Data"
"2348","2019-02-26 23:51:10.303761","192.168.1.4","117.18.237.70","TCP","54","55059  >  443 [ACK] Seq=5204 Ack=758359 Win=476928 Len=0"
"2349","2019-02-26 23:51:10.304891","117.18.237.70","192.168.1.4","TCP","1474","443  >  55059 [ACK] Seq=758359 Ack=4253 Win=150528 Len=1420 [TCP segment of a reassembled PDU]"
"2350","2019-02-26 23:51:10.304894","117.18.237.70","192.168.1.4","TCP","1474","443  >  55059 [ACK] Seq=759779 Ack=4253 Win=150528 Len=1420 [TCP segment of a reassembled PDU]"
"2351","2019-02-26 23:51:10.304995","192.168.1.4","117.18.237.70","TCP","54","55059  >  443 [ACK] Seq=5204 Ack=761199 Win=476928 Len=0"
"2352","2019-02-26 23:51:10.305416","117.18.237.70","192.168.1.4","TCP","1474","443  >  55059 [ACK] Seq=761199 Ack=4253 Win=150528 Len=1420 [TCP segment of a reassembled PDU]"
"2353","2019-02-26 23:51:10.305505","192.168.1.4","117.18.237.70","TCP","54","55059  >  443 [ACK] Seq=5204 Ack=762619 Win=476928 Len=0"
"2354","2019-02-26 23:51:10.305822","117.18.237.70","192.168.1.4","TCP","1474","443  >  55059 [ACK] Seq=762619 Ack=4253 Win=150528 Len=1420 [TCP segment of a reassembled PDU]"
"2355","2019-02-26 23:51:10.305893","192.168.1.4","117.18.237.70","TCP","54","55059  >  443 [ACK] Seq=5204 Ack=764039 Win=476928 Len=0"
"2356","2019-02-26 23:51:10.306290","117.18.237.70","192.168.1.4","TCP","1474","443  >  55059 [ACK] Seq=764039 Ack=4253 Win=150528 Len=1420 [TCP segment of a reassembled PDU]"
"2357","2019-02-26 23:51:10.306370","192.168.1.4","117.18.237.70","TCP","54","55059  >  443 [ACK] Seq=5204 Ack=765459 Win=476928 Len=0"
"2358","2019-02-26 23:51:10.307037","117.18.237.70","192.168.1.4","TCP","1474","443  >  55059 [ACK] Seq=765459 Ack=4253 Win=150528 Len=1420 [TCP segment of a reassembled PDU]"
"2359","2019-02-26 23:51:10.307040","117.18.237.70","192.168.1.4","TCP","1474","443  >  55059 [ACK] Seq=766879 Ack=4253 Win=150528 Len=1420 [TCP segment of a reassembled PDU]"
"2360","2019-02-26 23:51:10.307123","192.168.1.4","117.18.237.70","TCP","54","55059  >  443 [ACK] Seq=5204 Ack=768299 Win=476928 Len=0"
"2361","2019-02-26 23:51:10.308909","117.18.237.70","192.168.1.4","TCP","1474","443  >  55059 [ACK] Seq=768299 Ack=4253 Win=150528 Len=1420 [TCP segment of a reassembled PDU]"
"2362","2019-02-26 23:51:10.309030","192.168.1.4","117.18.237.70","TCP","54","55059  >  443 [ACK] Seq=5204 Ack=769719 Win=476928 Len=0"
"2363","2019-02-26 23:51:10.309446","117.18.237.70","192.168.1.4","TCP","1474","443  >  55059 [ACK] Seq=769719 Ack=4253 Win=150528 Len=1420 [TCP segment of a reassembled PDU]"
"2364","2019-02-26 23:51:10.309503","192.168.1.4","117.18.237.70","TCP","54","55059  >  443 [ACK] Seq=5204 Ack=771139 Win=476928 Len=0"
"2365","2019-02-26 23:51:10.310722","117.18.237.70","192.168.1.4","TCP","1474","443  >  55059 [ACK] Seq=771139 Ack=4253 Win=150528 Len=1420 [TCP segment of a reassembled PDU]"
"2366","2019-02-26 23:51:10.310791","192.168.1.4","117.18.237.70","TCP","54","55059  >  443 [ACK] Seq=5204 Ack=772559 Win=476928 Len=0"
"2367","2019-02-26 23:51:10.311159","117.18.237.70","192.168.1.4","TLSv1.3","1081","Application Data, Application Data"
"2368","2019-02-26 23:51:10.311227","192.168.1.4","117.18.237.70","TCP","54","55059  >  443 [ACK] Seq=5204 Ack=773586 Win=475904 Len=0"
"2369","2019-02-26 23:51:10.312550","117.18.237.70","192.168.1.4","TLSv1.3","1474","Application Data"
"2370","2019-02-26 23:51:10.312566","192.168.1.4","117.18.237.70","TLSv1.3","156","Application Data"
"2371","2019-02-26 23:51:10.312754","192.168.1.4","117.18.237.70","TCP","54","55059  >  443 [ACK] Seq=5306 Ack=775006 Win=476928 Len=0"
"2372","2019-02-26 23:51:10.313467","117.18.237.70","192.168.1.4","TCP","1474","443  >  55059 [ACK] Seq=775006 Ack=4253 Win=150528 Len=1420 [TCP segment of a reassembled PDU]"
"2373","2019-02-26 23:51:10.313550","192.168.1.4","117.18.237.70","TCP","54","55059  >  443 [ACK] Seq=5306 Ack=776426 Win=476928 Len=0"
"2374","2019-02-26 23:51:10.315102","117.18.237.70","192.168.1.4","TCP","1474","443  >  55059 [ACK] Seq=776426 Ack=4253 Win=150528 Len=1420 [TCP segment of a reassembled PDU]"
"2375","2019-02-26 23:51:10.315209","192.168.1.4","117.18.237.70","TCP","54","55059  >  443 [ACK] Seq=5306 Ack=777846 Win=476928 Len=0"
"2376","2019-02-26 23:51:10.315677","117.18.237.70","192.168.1.4","TCP","1474","443  >  55059 [ACK] Seq=777846 Ack=4253 Win=150528 Len=1420 [TCP segment of a reassembled PDU]"
"2377","2019-02-26 23:51:10.315765","192.168.1.4","117.18.237.70","TCP","54","55059  >  443 [ACK] Seq=5306 Ack=779266 Win=476928 Len=0"
"2378","2019-02-26 23:51:10.317098","117.18.237.70","192.168.1.4","TCP","1474","443  >  55059 [ACK] Seq=779266 Ack=4253 Win=150528 Len=1420 [TCP segment of a reassembled PDU]"
"2379","2019-02-26 23:51:10.317193","192.168.1.4","117.18.237.70","TCP","54","55059  >  443 [ACK] Seq=5306 Ack=780686 Win=476928 Len=0"
"2380","2019-02-26 23:51:10.317644","117.18.237.70","192.168.1.4","TCP","1474","443  >  55059 [ACK] Seq=780686 Ack=4253 Win=150528 Len=1420 [TCP segment of a reassembled PDU]"
"2381","2019-02-26 23:51:10.317730","192.168.1.4","117.18.237.70","TCP","54","55059  >  443 [ACK] Seq=5306 Ack=782106 Win=476928 Len=0"
"2382","2019-02-26 23:51:10.319053","117.18.237.70","192.168.1.4","TCP","1474","443  >  55059 [ACK] Seq=782106 Ack=4253 Win=150528 Len=1420 [TCP segment of a reassembled PDU]"
"2383","2019-02-26 23:51:10.319158","192.168.1.4","117.18.237.70","TCP","54","55059  >  443 [ACK] Seq=5306 Ack=783526 Win=476928 Len=0"
"2384","2019-02-26 23:51:10.319711","117.18.237.70","192.168.1.4","TCP","1474","443  >  55059 [ACK] Seq=783526 Ack=4253 Win=150528 Len=1420 [TCP segment of a reassembled PDU]"
"2385","2019-02-26 23:51:10.319800","192.168.1.4","117.18.237.70","TCP","54","55059  >  443 [ACK] Seq=5306 Ack=784946 Win=476928 Len=0"
"2386","2019-02-26 23:51:10.321216","117.18.237.70","192.168.1.4","TCP","1474","443  >  55059 [ACK] Seq=784946 Ack=4253 Win=150528 Len=1420 [TCP segment of a reassembled PDU]"
"2387","2019-02-26 23:51:10.321299","192.168.1.4","117.18.237.70","TCP","54","55059  >  443 [ACK] Seq=5306 Ack=786366 Win=476928 Len=0"
"2388","2019-02-26 23:51:10.321873","117.18.237.70","192.168.1.4","TCP","1474","443  >  55059 [ACK] Seq=786366 Ack=4253 Win=150528 Len=1420 [TCP segment of a reassembled PDU]"
"2389","2019-02-26 23:51:10.321934","192.168.1.4","117.18.237.70","TCP","54","55059  >  443 [ACK] Seq=5306 Ack=787786 Win=476928 Len=0"
"2390","2019-02-26 23:51:10.323160","117.18.237.70","192.168.1.4","TCP","1474","443  >  55059 [ACK] Seq=787786 Ack=4253 Win=150528 Len=1420 [TCP segment of a reassembled PDU]"
"2391","2019-02-26 23:51:10.323225","192.168.1.4","117.18.237.70","TCP","54","55059  >  443 [ACK] Seq=5306 Ack=789206 Win=476928 Len=0"
"2392","2019-02-26 23:51:10.323964","117.18.237.70","192.168.1.4","TLSv1.3","1474","Application Data, Application Data, Application Data"
"2393","2019-02-26 23:51:10.324031","192.168.1.4","117.18.237.70","TCP","54","55059  >  443 [ACK] Seq=5306 Ack=790626 Win=476928 Len=0"
"2394","2019-02-26 23:51:10.325256","117.18.237.70","192.168.1.4","TCP","1474","443  >  55059 [ACK] Seq=790626 Ack=4253 Win=150528 Len=1420 [TCP segment of a reassembled PDU]"
"2395","2019-02-26 23:51:10.325322","192.168.1.4","117.18.237.70","TCP","54","55059  >  443 [ACK] Seq=5306 Ack=792046 Win=476928 Len=0"
"2396","2019-02-26 23:51:10.325961","117.18.237.70","192.168.1.4","TCP","1474","443  >  55059 [ACK] Seq=792046 Ack=4253 Win=150528 Len=1420 [TCP segment of a reassembled PDU]"
"2397","2019-02-26 23:51:10.326037","192.168.1.4","117.18.237.70","TCP","54","55059  >  443 [ACK] Seq=5306 Ack=793466 Win=476928 Len=0"
"2398","2019-02-26 23:51:10.327400","117.18.237.70","192.168.1.4","TCP","1474","443  >  55059 [ACK] Seq=793466 Ack=4253 Win=150528 Len=1420 [TCP segment of a reassembled PDU]"
"2399","2019-02-26 23:51:10.327484","192.168.1.4","117.18.237.70","TCP","54","55059  >  443 [ACK] Seq=5306 Ack=794886 Win=476928 Len=0"
"2400","2019-02-26 23:51:10.328130","117.18.237.70","192.168.1.4","TCP","1474","443  >  55059 [ACK] Seq=794886 Ack=4253 Win=150528 Len=1420 [TCP segment of a reassembled PDU]"
"2401","2019-02-26 23:51:10.328189","192.168.1.4","117.18.237.70","TCP","54","55059  >  443 [ACK] Seq=5306 Ack=796306 Win=476928 Len=0"
"2402","2019-02-26 23:51:10.329516","117.18.237.70","192.168.1.4","TCP","1474","443  >  55059 [ACK] Seq=796306 Ack=4253 Win=150528 Len=1420 [TCP segment of a reassembled PDU]"
"2403","2019-02-26 23:51:10.329625","192.168.1.4","117.18.237.70","TCP","54","55059  >  443 [ACK] Seq=5306 Ack=797726 Win=476928 Len=0"
"2404","2019-02-26 23:51:10.330373","117.18.237.70","192.168.1.4","TCP","1474","443  >  55059 [ACK] Seq=797726 Ack=4253 Win=150528 Len=1420 [TCP segment of a reassembled PDU]"
"2405","2019-02-26 23:51:10.330467","192.168.1.4","117.18.237.70","TCP","54","55059  >  443 [ACK] Seq=5306 Ack=799146 Win=476928 Len=0"
"2406","2019-02-26 23:51:10.331981","117.18.237.70","192.168.1.4","TCP","1474","443  >  55059 [ACK] Seq=799146 Ack=4253 Win=150528 Len=1420 [TCP segment of a reassembled PDU]"
"2407","2019-02-26 23:51:10.332081","192.168.1.4","117.18.237.70","TCP","54","55059  >  443 [ACK] Seq=5306 Ack=800566 Win=476928 Len=0"
"2408","2019-02-26 23:51:10.332520","117.18.237.70","192.168.1.4","TCP","1474","443  >  55059 [ACK] Seq=800566 Ack=4253 Win=150528 Len=1420 [TCP segment of a reassembled PDU]"
"2409","2019-02-26 23:51:10.332604","192.168.1.4","117.18.237.70","TCP","54","55059  >  443 [ACK] Seq=5306 Ack=801986 Win=476928 Len=0"
"2410","2019-02-26 23:51:10.333831","117.18.237.70","192.168.1.4","TLSv1.3","1115","Application Data"
"2411","2019-02-26 23:51:10.334753","117.18.237.70","192.168.1.4","TLSv1.3","1474","Application Data, Application Data"
"2412","2019-02-26 23:51:10.334860","192.168.1.4","117.18.237.70","TCP","54","55059  >  443 [ACK] Seq=5306 Ack=804467 Win=476928 Len=0"
